Date,BBCA,BYAN,TPIA,BBRI,BMRI,DSSA,TLKM,ASII,BBNI,ICBP
2019-10-20,5342.86962890625,1264.167724609375,2332.64501953125,2799.708740234375,2447.764404296875,1837.5,3311.4697265625,4598.38916015625,2968.302978515625,10108.794921875
2019-10-21,5394.91015625,1264.167724609375,2332.64501953125,2766.138916015625,2456.796875,1760.0,3319.372802734375,4615.54638671875,2928.59326171875,10220.865234375
2019-10-22,5464.29931640625,1264.167724609375,2338.816162109375,2779.567138671875,2465.828857421875,1857.5,3343.08251953125,4632.70458984375,2908.73828125,10243.2802734375
2019-10-23,5442.6142578125,1264.167724609375,2357.3291015625,2806.423095703125,2556.15283203125,1857.5,3366.792236328125,4632.70458984375,2998.08544921875,10310.5244140625
2019-10-24,5464.29931640625,1043.8961181640625,2357.3291015625,2886.989990234375,2610.346435546875,1752.5,3437.921630859375,4769.970703125,3137.0693359375,10400.1796875
2019-10-25,5377.5634765625,1045.8116455078125,2296.879150390625,2839.992431640625,2529.055419921875,1752.5,3382.598876953125,4667.02197265625,3107.287109375,10243.2802734375
2019-10-26,5377.5634765625,1045.8116455078125,2296.879150390625,2839.992431640625,2529.055419921875,1752.5,3382.598876953125,4667.02197265625,3107.287109375,10243.2802734375
2019-10-27,5377.5634765625,1045.8116455078125,2296.879150390625,2839.992431640625,2529.055419921875,1752.5,3382.598876953125,4667.02197265625,3107.287109375,10243.2802734375
2019-10-28,5381.900390625,1045.8116455078125,2290.705078125,2839.992431640625,2529.055419921875,1752.5,3366.792236328125,4735.654296875,3087.431884765625,10489.8359375
2019-10-29,5394.91015625,1047.726806640625,2290.705078125,2839.992431640625,2565.1845703125,1875.0,3422.115478515625,4787.12890625,3067.577392578125,10400.1796875
2019-10-30,5433.94091796875,1252.67529296875,2296.879150390625,2853.420654296875,2538.087646484375,1875.0,3374.695556640625,4769.970703125,3077.504638671875,10467.4228515625
2019-10-31,5455.6259765625,1053.4730224609375,2346.274658203125,2826.564697265625,2538.087646484375,1750.0,3248.243408203125,4769.970703125,3047.72265625,10422.5947265625
2019-11-01,5485.98193359375,1072.627197265625,2309.22802734375,2806.423095703125,2520.023193359375,1782.5,3224.533447265625,4667.02197265625,3047.72265625,10422.5947265625
2019-11-02,5485.98193359375,1072.627197265625,2309.22802734375,2806.423095703125,2520.023193359375,1782.5,3224.533447265625,4667.02197265625,3047.72265625,10422.5947265625
2019-11-03,5485.98193359375,1072.627197265625,2309.22802734375,2806.423095703125,2520.023193359375,1782.5,3224.533447265625,4667.02197265625,3047.72265625,10422.5947265625
2019-11-04,5442.6142578125,1015.1649169921875,2321.5771484375,2792.994873046875,2483.8935546875,1870.0,3279.856689453125,4598.38916015625,3027.867431640625,10176.037109375
2019-11-05,5516.33935546875,1018.995849609375,2346.274658203125,2886.989990234375,2601.31396484375,1870.0,3319.372802734375,4735.654296875,3067.577392578125,10041.552734375
2019-11-06,5459.96142578125,1103.2735595703125,2303.0537109375,2792.994873046875,2520.023193359375,1870.0,3256.146484375,4701.337890625,2978.230224609375,10063.9658203125
2019-11-07,5451.287109375,1103.2735595703125,2309.22802734375,2685.572265625,2529.055419921875,1870.0,3216.630126953125,4615.54638671875,3017.940185546875,9682.9267578125
2019-11-08,5446.95263671875,1103.2735595703125,2247.484130859375,2678.85791015625,2565.1845703125,1870.0,3248.243408203125,4546.9140625,3047.72265625,10108.794921875
2019-11-09,5446.95263671875,1103.2735595703125,2247.484130859375,2678.85791015625,2565.1845703125,1870.0,3248.243408203125,4546.9140625,3047.72265625,10108.794921875
2019-11-10,5446.95263671875,1103.2735595703125,2247.484130859375,2678.85791015625,2565.1845703125,1870.0,3248.243408203125,4546.9140625,3047.72265625,10108.794921875
2019-11-11,5459.96142578125,888.7482299804688,2296.879150390625,2685.572265625,2547.119873046875,1840.0,3240.340087890625,4564.07275390625,2998.08544921875,10220.865234375
2019-11-12,5433.94091796875,1064.965576171875,2333.92578125,2685.572265625,2538.087646484375,1622.5,3303.566162109375,4649.86279296875,3017.940185546875,10220.865234375
2019-11-13,5446.95263671875,996.0109252929688,2383.321044921875,2658.716552734375,2483.8935546875,1625.0,3279.856689453125,4615.54638671875,2918.66552734375,10288.1083984375
2019-11-14,5438.2783203125,927.0562744140625,2383.321044921875,2645.288330078125,2483.8935546875,1675.0,3200.82373046875,4512.59814453125,2898.81103515625,10220.865234375
2019-11-15,5442.6142578125,1018.995849609375,2401.844482421875,2745.99755859375,2510.99072265625,1675.0,3224.533447265625,4478.28173828125,2958.37548828125,10220.865234375
2019-11-16,5442.6142578125,1018.995849609375,2401.844482421875,2745.99755859375,2510.99072265625,1675.0,3224.533447265625,4478.28173828125,2958.37548828125,10220.865234375
2019-11-17,5442.6142578125,1018.995849609375,2401.844482421875,2745.99755859375,2510.99072265625,1675.0,3224.533447265625,4478.28173828125,2958.37548828125,10220.865234375
2019-11-18,5446.95263671875,1210.536376953125,2408.0185546875,2766.138916015625,2520.023193359375,1675.0,3161.30712890625,4529.75634765625,2948.447998046875,10220.865234375
2019-11-19,5477.30908203125,1156.9051513671875,2333.92578125,2813.136962890625,2583.249267578125,1675.0,3177.114013671875,4564.07275390625,3017.940185546875,10243.2802734375
2019-11-20,5507.6650390625,1200.9593505859375,2327.751220703125,2833.278564453125,2565.1845703125,1675.0,3232.436767578125,4546.9140625,3037.794921875,10243.2802734375
2019-11-21,5464.29931640625,1181.805419921875,2235.13525390625,2833.278564453125,2592.28173828125,1580.0,3177.114013671875,4529.75634765625,3057.649658203125,10220.865234375
2019-11-22,5468.634765625,1181.805419921875,2216.612060546875,2826.564697265625,2556.15283203125,1580.0,3200.82373046875,4546.9140625,3037.794921875,10243.2802734375
2019-11-23,5468.634765625,1181.805419921875,2216.612060546875,2826.564697265625,2556.15283203125,1580.0,3200.82373046875,4546.9140625,3037.794921875,10243.2802734375
2019-11-24,5468.634765625,1181.805419921875,2216.612060546875,2826.564697265625,2556.15283203125,1580.0,3200.82373046875,4546.9140625,3037.794921875,10243.2802734375
2019-11-25,5442.6142578125,1181.805419921875,2228.960693359375,2772.853271484375,2520.023193359375,1302.5,3121.791015625,4461.12353515625,2978.230224609375,10220.865234375
2019-11-26,5451.287109375,1149.2432861328125,2247.484130859375,2786.281005859375,2501.95849609375,1305.0,3050.66162109375,4358.173828125,2978.230224609375,10198.451171875
2019-11-27,5464.29931640625,1149.2432861328125,2266.00732421875,2799.708740234375,2492.926025390625,1442.5,3066.46826171875,4409.64892578125,2968.302978515625,10198.451171875
2019-11-28,5420.93115234375,1149.2432861328125,2284.530517578125,2719.1416015625,2447.764404296875,1435.0,3019.04833984375,4392.4912109375,2938.5205078125,10153.6220703125
2019-11-29,5446.95263671875,1057.3037109375,2309.22802734375,2745.99755859375,2520.023193359375,1522.5,3105.984619140625,4461.12353515625,2978.230224609375,10153.6220703125
2019-11-30,5446.95263671875,1057.3037109375,2309.22802734375,2745.99755859375,2520.023193359375,1522.5,3105.984619140625,4461.12353515625,2978.230224609375,10153.6220703125
2019-12-01,5446.95263671875,1057.3037109375,2309.22802734375,2745.99755859375,2520.023193359375,1522.5,3105.984619140625,4461.12353515625,2978.230224609375,10153.6220703125
2019-12-02,5572.716796875,1057.3037109375,2321.5771484375,2826.564697265625,2565.1845703125,1522.5,3121.791015625,4564.07275390625,2998.08544921875,10220.865234375
2019-12-03,5529.349609375,1133.9200439453125,2346.274658203125,2799.708740234375,2592.28173828125,1522.5,3098.081298828125,4478.28173828125,2998.08544921875,10220.865234375
2019-12-04,5520.67626953125,1133.9200439453125,2358.623291015625,2772.853271484375,2556.15283203125,1522.5,3153.404052734375,4495.4404296875,2948.447998046875,9951.896484375
2019-12-05,5498.9921875,1133.9200439453125,2395.66943359375,2833.278564453125,2592.28173828125,1522.5,3208.727294921875,4598.38916015625,2958.37548828125,10086.380859375
2019-12-06,5564.2490234375,1133.9200439453125,2420.36767578125,2799.708740234375,2592.28173828125,1522.5,3240.340087890625,4649.86279296875,3008.012451171875,10243.2802734375
2019-12-07,5564.2490234375,1133.9200439453125,2420.36767578125,2799.708740234375,2592.28173828125,1522.5,3240.340087890625,4649.86279296875,3008.012451171875,10243.2802734375
2019-12-08,5564.2490234375,1133.9200439453125,2420.36767578125,2799.708740234375,2592.28173828125,1522.5,3240.340087890625,4649.86279296875,3008.012451171875,10243.2802734375
2019-12-09,5564.2490234375,1133.9200439453125,2408.0185546875,2806.423095703125,2619.379150390625,1522.5,3216.630126953125,4581.23095703125,3008.012451171875,10198.451171875
2019-12-10,5538.146484375,1133.9200439453125,2408.0185546875,2799.708740234375,2664.54052734375,1522.5,3192.92041015625,4564.07275390625,3017.940185546875,10198.451171875
2019-12-11,5551.19775390625,1133.9200439453125,2426.541748046875,2826.564697265625,2655.508056640625,1560.0,3200.82373046875,4495.4404296875,2988.157958984375,10265.6953125
2019-12-12,5516.39453125,1133.9200439453125,2432.71630859375,2853.420654296875,2637.443603515625,1512.5,3121.791015625,4495.4404296875,2988.157958984375,10198.451171875
2019-12-13,5533.7958984375,1110.9351806640625,2445.065185546875,2873.562255859375,2664.54052734375,1495.0,3153.404052734375,4701.337890625,3037.794921875,10265.6953125
2019-12-14,5533.7958984375,1110.9351806640625,2445.065185546875,2873.562255859375,2664.54052734375,1495.0,3153.404052734375,4701.337890625,3037.794921875,10265.6953125
2019-12-15,5533.7958984375,1110.9351806640625,2445.065185546875,2873.562255859375,2664.54052734375,1495.0,3153.404052734375,4701.337890625,3037.794921875,10265.6953125
2019-12-16,5533.7958984375,928.9716796875,2451.2392578125,2907.1318359375,2655.508056640625,1495.0,3137.59765625,4787.12890625,3057.649658203125,10176.037109375
2019-12-17,5655.609375,1057.3037109375,2457.413818359375,2920.5595703125,2655.508056640625,1515.0,3145.5009765625,4769.970703125,3057.649658203125,10310.5244140625
2019-12-18,5877.4833984375,1057.3037109375,2463.588134765625,2954.129150390625,2718.73486328125,1512.5,3153.404052734375,4735.654296875,3107.287109375,10310.5244140625
2019-12-19,5742.619140625,1057.3037109375,2469.7626953125,2920.5595703125,2745.831298828125,1505.0,3082.274658203125,4701.337890625,3107.287109375,10243.2802734375
2019-12-20,5794.82421875,1057.3037109375,2599.42529296875,2927.27392578125,2781.9609375,1450.0,3177.114013671875,4752.8125,3097.359619140625,10332.9375
2019-12-21,5794.82421875,1057.3037109375,2599.42529296875,2927.27392578125,2781.9609375,1450.0,3177.114013671875,4752.8125,3097.359619140625,10332.9375
2019-12-22,5794.82421875,1057.3037109375,2599.42529296875,2927.27392578125,2781.9609375,1450.0,3177.114013671875,4752.8125,3097.359619140625,10332.9375
2019-12-23,5794.82421875,1256.5062255859375,2587.076171875,2987.698974609375,2790.993408203125,1450.0,3177.114013671875,4735.654296875,3146.99658203125,10220.865234375
2019-12-24,5794.82421875,1256.5062255859375,2587.076171875,2987.698974609375,2790.993408203125,1450.0,3177.114013671875,4735.654296875,3146.99658203125,10220.865234375
2019-12-25,5794.82421875,1256.5062255859375,2587.076171875,2987.698974609375,2790.993408203125,1450.0,3177.114013671875,4735.654296875,3146.99658203125,10220.865234375
2019-12-26,5812.22607421875,1256.5062255859375,2599.42529296875,2960.843505859375,2818.090576171875,1450.0,3161.30712890625,4718.49658203125,3156.924072265625,10108.794921875
2019-12-27,5825.27734375,1252.67529296875,2574.7275390625,2974.27099609375,2800.025634765625,1450.0,3153.404052734375,4752.8125,3146.99658203125,10019.1376953125
2019-12-28,5825.27734375,1252.67529296875,2574.7275390625,2974.27099609375,2800.025634765625,1450.0,3153.404052734375,4752.8125,3146.99658203125,10019.1376953125
2019-12-29,5825.27734375,1252.67529296875,2574.7275390625,2974.27099609375,2800.025634765625,1450.0,3153.404052734375,4752.8125,3146.99658203125,10019.1376953125
2019-12-30,5816.576171875,1218.197998046875,2562.378662109375,2954.129150390625,2772.9287109375,1387.5,3137.59765625,4752.8125,3117.214599609375,9996.7236328125
2019-12-31,5816.576171875,1218.197998046875,2562.378662109375,2954.129150390625,2772.9287109375,1387.5,3137.59765625,4752.8125,3117.214599609375,9996.7236328125
2020-01-01,5816.576171875,1218.197998046875,2562.378662109375,2954.129150390625,2772.9287109375,1387.5,3137.59765625,4752.8125,3117.214599609375,9996.7236328125
2020-01-02,5820.92724609375,1218.197998046875,2537.68115234375,2960.843505859375,2800.025634765625,1435.0,3090.177734375,4718.49658203125,3087.431884765625,9996.7236328125
2020-01-03,5916.6376953125,1191.38232421875,2537.68115234375,2967.55712890625,2790.993408203125,1435.0,3145.5009765625,4769.970703125,3097.359619140625,10086.380859375
2020-01-04,5916.6376953125,1191.38232421875,2537.68115234375,2967.55712890625,2790.993408203125,1435.0,3145.5009765625,4769.970703125,3097.359619140625,10086.380859375
2020-01-05,5916.6376953125,1191.38232421875,2537.68115234375,2967.55712890625,2790.993408203125,1435.0,3145.5009765625,4769.970703125,3097.359619140625,10086.380859375
2020-01-06,5860.08154296875,1191.38232421875,2408.0185546875,2933.98779296875,2745.831298828125,1435.0,3129.694091796875,4632.70458984375,3027.867431640625,10310.5244140625
2020-01-07,5864.43212890625,1191.38232421875,2377.146484375,2954.129150390625,2745.831298828125,1435.0,3113.887939453125,4649.86279296875,2998.08544921875,10310.5244140625
2020-01-08,5812.22607421875,1191.38232421875,2296.879150390625,2940.701416015625,2709.7021484375,1435.0,3082.274658203125,4649.86279296875,2948.447998046875,10355.3515625
2020-01-09,5864.43212890625,1191.38232421875,2340.100341796875,2954.129150390625,2781.9609375,1435.0,3129.694091796875,4718.49658203125,3057.649658203125,10332.9375
2020-01-10,5851.3798828125,1206.7054443359375,2327.751220703125,2960.843505859375,2790.993408203125,1435.0,3145.5009765625,4684.18017578125,3067.577392578125,10332.9375
2020-01-11,5851.3798828125,1206.7054443359375,2327.751220703125,2960.843505859375,2790.993408203125,1435.0,3145.5009765625,4684.18017578125,3067.577392578125,10332.9375
2020-01-12,5851.3798828125,1206.7054443359375,2327.751220703125,2960.843505859375,2790.993408203125,1435.0,3145.5009765625,4684.18017578125,3067.577392578125,10332.9375
2020-01-13,5868.78271484375,1179.8897705078125,2327.751220703125,3027.982421875,2790.993408203125,1435.0,3185.017333984375,4752.8125,3087.431884765625,10355.3515625
2020-01-14,5977.54443359375,1179.8897705078125,2333.92578125,3068.266357421875,2800.025634765625,1435.0,3121.791015625,4924.39404296875,3117.214599609375,10400.1796875
2020-01-15,5947.08984375,1179.8897705078125,2333.92578125,3074.980224609375,2763.896240234375,1437.5,3066.46826171875,4941.55224609375,3047.72265625,10288.1083984375
2020-01-16,5960.14208984375,1179.8897705078125,2346.274658203125,3068.266357421875,2727.766845703125,1437.5,3042.75830078125,4890.07763671875,3057.649658203125,10400.1796875
2020-01-17,5981.8935546875,1164.566650390625,2358.623291015625,3108.5498046875,2790.993408203125,1437.5,3011.145263671875,4855.7607421875,3087.431884765625,10377.7666015625
2020-01-18,5981.8935546875,1164.566650390625,2358.623291015625,3108.5498046875,2790.993408203125,1437.5,3011.145263671875,4855.7607421875,3087.431884765625,10377.7666015625
2020-01-19,5981.8935546875,1164.566650390625,2358.623291015625,3108.5498046875,2790.993408203125,1437.5,3011.145263671875,4855.7607421875,3087.431884765625,10377.7666015625
2020-01-20,5947.08984375,1164.566650390625,2377.146484375,3128.69140625,2754.86376953125,1437.5,3011.145263671875,4804.2861328125,2998.08544921875,10400.1796875
2020-01-21,5942.74072265625,1164.566650390625,2370.971923828125,3135.40576171875,2781.9609375,1580.0,3074.37158203125,4821.44482421875,3008.012451171875,10489.8359375
2020-01-22,5951.44189453125,1164.566650390625,2389.495361328125,3162.260986328125,2818.090576171875,1547.5,3050.66162109375,4804.2861328125,3027.867431640625,10534.6650390625
2020-01-23,5951.44189453125,1164.566650390625,2420.36767578125,3182.403076171875,2809.057861328125,1547.5,3066.46826171875,4838.60302734375,3037.794921875,10489.8359375
2020-01-24,5925.33837890625,1164.566650390625,2463.588134765625,3182.403076171875,2863.251953125,1547.5,3098.081298828125,4787.12890625,3057.649658203125,10489.8359375
2020-01-25,5925.33837890625,1164.566650390625,2463.588134765625,3182.403076171875,2863.251953125,1547.5,3098.081298828125,4787.12890625,3057.649658203125,10489.8359375
2020-01-26,5925.33837890625,1164.566650390625,2463.588134765625,3182.403076171875,2863.251953125,1547.5,3098.081298828125,4787.12890625,3057.649658203125,10489.8359375
2020-01-27,5951.44189453125,1164.566650390625,2222.78662109375,3121.977294921875,2790.993408203125,1537.5,3034.85546875,4615.54638671875,2958.37548828125,10445.0087890625
2020-01-28,5907.9365234375,1164.566650390625,2216.612060546875,3101.835693359375,2800.025634765625,1537.5,3026.95166015625,4684.18017578125,2968.302978515625,10422.5947265625
2020-01-29,5903.5869140625,1164.566650390625,2241.309814453125,3101.835693359375,2818.090576171875,1537.5,3082.274658203125,4684.18017578125,2918.66552734375,10489.8359375
2020-01-30,5864.43212890625,1164.566650390625,2204.26318359375,3074.980224609375,2763.896240234375,1537.5,3050.66162109375,4546.9140625,2878.9560546875,10422.5947265625
2020-01-31,5638.20703125,1164.566650390625,2167.216552734375,2994.4130859375,2727.766845703125,1537.5,3003.241943359375,4358.173828125,2859.101318359375,10198.451171875
2020-02-01,5638.20703125,1164.566650390625,2167.216552734375,2994.4130859375,2727.766845703125,1537.5,3003.241943359375,4358.173828125,2859.101318359375,10198.451171875
2020-02-02,5638.20703125,1164.566650390625,2167.216552734375,2994.4130859375,2727.766845703125,1537.5,3003.241943359375,4358.173828125,2859.101318359375,10198.451171875
2020-02-03,5603.404296875,1164.566650390625,2161.0419921875,2994.4130859375,2709.7021484375,1277.5,2955.822265625,4306.7001953125,2829.31884765625,10220.865234375
2020-02-04,5742.619140625,1164.566650390625,2161.0419921875,3061.55224609375,2718.73486328125,1277.5,2971.629150390625,4392.4912109375,2918.66552734375,10400.1796875
2020-02-05,5855.73095703125,1164.566650390625,2154.8681640625,3061.55224609375,2781.9609375,1387.5,2979.5322265625,4392.4912109375,2948.447998046875,10310.5244140625
2020-02-06,5864.43212890625,1164.566650390625,2154.8681640625,3054.837890625,2781.9609375,1372.5,2971.629150390625,4461.12353515625,2918.66552734375,10310.5244140625
2020-02-07,5881.833984375,1164.566650390625,2173.39111328125,3054.837890625,2790.993408203125,1360.0,2995.338623046875,4392.4912109375,2918.66552734375,10310.5244140625
2020-02-08,5881.833984375,1164.566650390625,2173.39111328125,3054.837890625,2790.993408203125,1360.0,2995.338623046875,4392.4912109375,2918.66552734375,10310.5244140625
2020-02-09,5881.833984375,1164.566650390625,2173.39111328125,3054.837890625,2790.993408203125,1360.0,2995.338623046875,4392.4912109375,2918.66552734375,10310.5244140625
2020-02-10,5903.5869140625,1164.566650390625,2179.5654296875,3021.26806640625,2790.993408203125,1550.0,3011.145263671875,4255.2255859375,2908.73828125,10377.7666015625
2020-02-11,5899.23486328125,1164.566650390625,2204.26318359375,3027.982421875,2809.057861328125,1550.0,2995.338623046875,4186.59326171875,2898.81103515625,10288.1083984375
2020-02-12,5916.6376953125,1164.566650390625,2228.960693359375,3041.410400390625,2818.090576171875,1550.0,3019.04833984375,4100.802734375,2888.88330078125,9638.09765625
2020-02-13,5907.9365234375,1164.566650390625,2228.960693359375,3068.266357421875,2836.155029296875,1550.0,2947.91943359375,4083.644287109375,2938.5205078125,9682.9267578125
2020-02-14,5812.22607421875,1164.566650390625,2216.612060546875,3054.837890625,2827.12255859375,1550.0,2876.789794921875,4186.59326171875,2988.157958984375,9660.5126953125
2020-02-15,5812.22607421875,1164.566650390625,2216.612060546875,3054.837890625,2827.12255859375,1550.0,2876.789794921875,4186.59326171875,2988.157958984375,9660.5126953125
2020-02-16,5812.22607421875,1164.566650390625,2216.612060546875,3054.837890625,2827.12255859375,1550.0,2876.789794921875,4186.59326171875,2988.157958984375,9660.5126953125
2020-02-17,5847.0302734375,1164.566650390625,2185.739990234375,3001.126953125,2836.155029296875,1550.0,2853.079833984375,4186.59326171875,3027.867431640625,9727.75390625
2020-02-18,5825.27734375,1164.566650390625,2216.612060546875,2954.129150390625,2827.12255859375,1550.0,2860.9833984375,4186.59326171875,3057.649658203125,9727.75390625
2020-02-19,5825.27734375,1164.566650390625,2241.309814453125,3007.8408203125,2872.284423828125,1787.5,2860.9833984375,4289.54248046875,3087.431884765625,9862.23828125
2020-02-20,5738.2685546875,1164.566650390625,2235.13525390625,3061.55224609375,2890.348876953125,1787.5,2868.886474609375,4306.7001953125,3146.99658203125,10063.9658203125
2020-02-21,5755.66943359375,1164.566650390625,2235.13525390625,3027.982421875,2854.2197265625,1787.5,2916.30615234375,4255.2255859375,3087.431884765625,9817.4111328125
2020-02-22,5755.66943359375,1164.566650390625,2235.13525390625,3027.982421875,2854.2197265625,1787.5,2916.30615234375,4255.2255859375,3087.431884765625,9817.4111328125
2020-02-23,5755.66943359375,1164.566650390625,2235.13525390625,3027.982421875,2854.2197265625,1787.5,2916.30615234375,4255.2255859375,3087.431884765625,9817.4111328125
2020-02-24,5677.36181640625,1164.566650390625,2346.274658203125,3014.5546875,2809.057861328125,1787.5,2876.789794921875,4186.59326171875,3008.012451171875,9884.6533203125
2020-02-25,5681.7119140625,1164.566650390625,2123.99609375,3021.26806640625,2818.090576171875,1787.5,2837.2734375,4272.38330078125,2978.230224609375,9839.8251953125
2020-02-26,5586.00146484375,1164.566650390625,2000.507568359375,3007.8408203125,2763.896240234375,1787.5,2774.04736328125,4152.27685546875,2898.81103515625,9705.33984375
2020-02-27,5472.88916015625,1164.566650390625,1932.58935546875,2881.021728515625,2655.508056640625,1787.5,2742.43408203125,4083.644287109375,2809.4638671875,9458.7841796875
2020-02-28,5472.88916015625,1164.566650390625,1975.81005859375,2922.876708984375,2761.14990234375,1787.5,2758.24072265625,3791.95458984375,2789.609375,9212.2275390625
2020-02-29,5472.88916015625,1164.566650390625,1975.81005859375,2922.876708984375,2761.14990234375,1787.5,2758.24072265625,3791.95458984375,2789.609375,9212.2275390625
2020-03-01,5472.88916015625,1164.566650390625,1975.81005859375,2922.876708984375,2761.14990234375,1787.5,2758.24072265625,3791.95458984375,2789.609375,9212.2275390625
2020-03-02,5290.169921875,1164.566650390625,1951.1124267578125,2776.384033203125,2637.799560546875,1787.5,2718.724365234375,3912.0625,2761.47900390625,9100.1572265625
2020-03-03,5498.99267578125,1164.566650390625,1920.2403564453125,2860.09423828125,2732.684326171875,1787.5,2860.9833984375,4049.32763671875,2781.9345703125,9817.4111328125
2020-03-04,5603.404296875,1164.566650390625,1926.414794921875,2943.803955078125,2837.05810546875,1787.5,3026.95166015625,4100.802734375,2843.30078125,9817.4111328125
2020-03-05,5599.05322265625,1164.566650390625,1901.7171630859375,2894.97314453125,2884.5,1787.5,3026.95166015625,4152.27685546875,2792.162109375,9817.4111328125
2020-03-06,5394.5810546875,1164.566650390625,1901.7171630859375,2797.3115234375,2751.66162109375,1787.5,2963.7255859375,3894.904296875,2618.29150390625,9817.4111328125
2020-03-07,5394.5810546875,1164.566650390625,1901.7171630859375,2797.3115234375,2751.66162109375,1787.5,2963.7255859375,3894.904296875,2618.29150390625,9817.4111328125
2020-03-08,5394.5810546875,1164.566650390625,1901.7171630859375,2797.3115234375,2751.66162109375,1787.5,2963.7255859375,3894.904296875,2618.29150390625,9817.4111328125
2020-03-09,5033.49267578125,1164.566650390625,1852.322021484375,2615.93994140625,2495.47216796875,1787.5,2766.143798828125,3448.791259765625,2311.46044921875,9301.884765625
2020-03-10,5155.30517578125,1164.566650390625,1901.7171630859375,2727.552734375,2609.333984375,1787.5,2758.24072265625,3534.5830078125,2321.68798828125,9660.5126953125
2020-03-11,5090.04931640625,1164.566650390625,1895.5428466796875,2727.552734375,2590.35693359375,1787.5,2687.111328125,3517.42431640625,2260.322021484375,9817.4111328125
2020-03-12,4837.72119140625,1164.566650390625,1722.6593017578125,2518.27783203125,2438.541259765625,1787.5,2615.98193359375,3369.86376953125,2055.767822265625,9436.369140625
2020-03-13,4837.72119140625,1164.566650390625,1722.6593017578125,2595.01220703125,2410.07568359375,1787.5,2615.98193359375,3369.86376953125,2055.767822265625,9839.8251953125
2020-03-14,4837.72119140625,1164.566650390625,1722.6593017578125,2595.01220703125,2410.07568359375,1787.5,2615.98193359375,3369.86376953125,2055.767822265625,9839.8251953125
2020-03-15,4837.72119140625,1164.566650390625,1722.6593017578125,2595.01220703125,2410.07568359375,1787.5,2615.98193359375,3369.86376953125,2055.767822265625,9839.8251953125
2020-03-16,4837.72119140625,1164.566650390625,1722.6593017578125,2441.543212890625,2410.07568359375,1787.5,2497.432861328125,3150.239501953125,1980.0828857421875,9324.2998046875
2020-03-17,4454.87939453125,1164.566650390625,1494.2064208984375,2274.12353515625,2096.955810546875,1787.5,2323.56103515625,2930.614990234375,1845.0771484375,8741.53125
2020-03-18,4350.46875,1164.566650390625,1543.6016845703125,2190.413330078125,1954.6285400390625,1787.5,2220.818603515625,2848.255859375,1718.2537841796875,8360.4892578125
2020-03-19,4045.936279296875,1164.566650390625,1438.63671875,2043.9207763671875,1817.9942626953125,1975.0,2070.656494140625,2649.22119140625,1599.6124267578125,7934.6201171875
2020-03-20,4119.89404296875,1164.566650390625,1568.29931640625,1960.21044921875,1692.7462158203125,1975.0,2276.14111328125,2594.31494140625,1489.1531982421875,8046.6904296875
2020-03-21,4119.89404296875,1164.566650390625,1568.29931640625,1960.21044921875,1692.7462158203125,1975.0,2276.14111328125,2594.31494140625,1489.1531982421875,8046.6904296875
2020-03-22,4119.89404296875,1164.566650390625,1568.29931640625,1960.21044921875,1692.7462158203125,1975.0,2276.14111328125,2594.31494140625,1489.1531982421875,8046.6904296875
2020-03-23,3854.51513671875,1164.566650390625,1463.3345947265625,1827.669921875,1575.0889892578125,1975.0,2118.07568359375,2415.8701171875,1386.876220703125,7486.3359375
2020-03-24,3915.422119140625,1164.566650390625,1469.5086669921875,1702.1048583984375,1465.0223388671875,1975.0,2070.656494140625,2251.1513671875,1292.781494140625,7441.5078125
2020-03-25,3915.422119140625,1164.566650390625,1469.5086669921875,1702.1048583984375,1465.0223388671875,1975.0,2070.656494140625,2251.1513671875,1292.781494140625,7441.5078125
2020-03-26,4594.09521484375,1164.566650390625,1481.857666015625,2050.896728515625,1696.5416259765625,1975.0,2355.174072265625,2484.5029296875,1468.6978759765625,8517.388671875
2020-03-27,4794.21630859375,1164.566650390625,1383.0672607421875,2253.196044921875,1874.925048828125,1975.0,2442.10986328125,2800.212890625,1632.341064453125,8943.2568359375
2020-03-28,4794.21630859375,1164.566650390625,1383.0672607421875,2253.196044921875,1874.925048828125,1975.0,2442.10986328125,2800.212890625,1632.341064453125,8943.2568359375
2020-03-29,4794.21630859375,1164.566650390625,1383.0672607421875,2253.196044921875,1874.925048828125,1975.0,2442.10986328125,2800.212890625,1632.341064453125,8943.2568359375
2020-03-30,4781.16552734375,1164.566650390625,1333.6717529296875,2099.7275390625,1745.8818359375,1975.0,2481.626220703125,2608.04150390625,1521.8818359375,8651.873046875
2020-03-31,4807.26806640625,1110.9351806640625,1296.62548828125,2106.703369140625,1776.244873046875,1975.0,2497.432861328125,2676.67431640625,1562.792724609375,9167.400390625
2020-04-01,4768.1142578125,1110.9351806640625,1296.62548828125,2043.9207763671875,1749.67724609375,1975.0,2450.013427734375,2587.45166015625,1505.5177001953125,9100.1572265625
2020-04-02,4707.20751953125,1110.9351806640625,1413.939208984375,2002.06591796875,1802.812744140625,1975.0,2473.723388671875,2697.26416015625,1575.06591796875,9144.9853515625
2020-04-03,4781.16552734375,1110.9351806640625,1691.7874755859375,2016.0174560546875,1907.1859130859375,1975.0,2529.045654296875,2676.67431640625,1640.523193359375,8965.6708984375
2020-04-04,4781.16552734375,1110.9351806640625,1691.7874755859375,2016.0174560546875,1907.1859130859375,1975.0,2529.045654296875,2676.67431640625,1640.523193359375,8965.6708984375
